3980.36	-0.017142	0.0126916	-0.0129161	0.0302116	0.048114	0.0400087	0.077939	0.0306266	0.0305262	0.0555091	-0.0590898	0.149083	0.0311716	0.0726362	0.0840375	0.0287898	0.0700297	0.0820926	0.0762081	0.0777169	0.0743222	0.0156329	0.00754285	0.0977361	0.0391629	0.0855574	0.0979063	0.0994067	0.02609	0.0983709	0.102719	0.106569	0.0625222	0.0706841	0.0233954	0.0694917	0.072423	0.0585295	0.111535	0.0254743	0.104747	-0.00568216	-0.031299	0.0414205	-0.0121315	0.00153503	0.00615273	0.0646068	0.0903266	0.0887165	0.0984112	0.111254	0.112057	0.102906	0.0909573	0.10107	0.0734425	0.093528	0.0602812	0.117534	0.252347	0.0482252	0.0687245	0.0485894	0.107528	0.0846999	0.0518862	0.039343	0.0812556	0.0464742	0.0973112	0.112987	0.116584	-0.0030518	0.0799414	0.112783	0.0679783	0.0707986	0.0604575	0.11493	0.0537395	0.0838774	0.0712598	0.11558	0.103084	0.0813611	0.0941937	0.107714	0.117472	0.12246	0.0862812	0.0885454	0.08467	0.136758	0.121899	0.106417	0.121881	0.0502032	0.064415
3978.43	-0.0175692	0.0118113	-0.0133153	0.0301563	0.0477205	0.0394852	0.0776826	0.0300999	0.0304057	0.0546623	-0.0592889	0.148463	0.0309656	0.0720158	0.0836625	0.0287663	0.0699053	0.0812104	0.0757665	0.077664	0.0741491	0.015297	0.00702722	0.0972894	0.0393866	0.0851635	0.0974918	0.0990911	0.0253472	0.0979993	0.102893	0.106535	0.0620952	0.0705423	0.0232473	0.069254	0.0720256	0.058028	0.11175	0.0250725	0.104205	-0.0057918	-0.0318017	0.0414119	-0.0123545	0.00130997	0.00568018	0.0648971	0.0907206	0.0889327	0.0986091	0.110612	0.112003	0.102532	0.0905088	0.100833	0.0735852	0.0940066	0.0601828	0.116839	0.252145	0.0484334	0.0686536	0.0485034	0.107288	0.0844099	0.0519658	0.0392092	0.0815239	0.0461013	0.0975925	0.113007	0.116361	-0.00310092	0.0797432	0.112584	0.0680022	0.0709375	0.060464	0.114773	0.0538291	0.0838273	0.0711291	0.115637	0.102792	0.0812512	0.0945894	0.107625	0.11675	0.122583	0.0863156	0.0884032	0.0843202	0.136781	0.121611	0.106305	0.121605	0.0501758	0.0643464
3976.5	-0.0177057	0.011889	-0.0132165	0.0298646	0.047622	0.0393235	0.0777528	0.0296823	0.0304396	0.0546117	-0.0588542	0.148296	0.0310391	0.0716665	0.0833301	0.0292059	0.0701503	0.0811741	0.0760556	0.078204	0.0741602	0.0152607	0.00670433	0.0978023	0.0390493	0.085147	0.0975479	0.0986542	0.0253679	0.0979089	0.103106	0.106402	0.0619574	0.0707975	0.0237102	0.069353	0.0719946	0.0580524	0.111797	0.025103	0.10392	-0.00546404	-0.0314464	0.0413538	-0.0123627	0.00151139	0.00567853	0.0651664	0.0907462	0.0894923	0.0988524	0.111075	0.111612	0.102399	0.0903208	0.101358	0.0738851	0.0943896	0.0604186	0.116863	0.252614	0.0487704	0.0688256	0.0481569	0.107517	0.0840943	0.0520377	0.0396554	0.0816971	0.0461855	0.097651	0.113216	0.116655	-0.0026292	0.0799048	0.112854	0.068121	0.0704367	0.0601125	0.114345	0.0537867	0.0833556	0.0710779	0.115395	0.102119	0.0811179	0.0941122	0.107342	0.116373	0.122151	0.0859907	0.0882489	0.0840004	0.13625	0.121179	0.105541	0.121429	0.0497132	0.063861
3974.57	-0.0173169	0.0120295	-0.0131333	0.0297892	0.0478472	0.03909	0.0779852	0.0296814	0.0305241	0.0546319	-0.0587559	0.148232	0.0310853	0.0722727	0.0834047	0.0297932	0.070282	0.0816785	0.0766289	0.0782633	0.0739344	0.0152662	0.00670767	0.0976402	0.0387298	0.0853345	0.0976497	0.0986639	0.0256703	0.0979758	0.103108	0.106503	0.062271	0.0709889	0.0242786	0.0695834	0.0718364	0.0587871	0.111733	0.0251387	0.104177	-0.00551175	-0.0314716	0.0410754	-0.0121467	0.00149483	0.00569062	0.0648986	0.0901659	0.0890055	0.0982139	0.111223	0.11121	0.102447	0.0903743	0.101655	0.0735793	0.0939369	0.0602386	0.117146	0.252701	0.0485602	0.0681534	0.0479336	0.107545	0.0839776	0.0515061	0.0394985	0.0808446	0.0461851	0.0969531	0.112689	0.116813	-0.00260479	0.079698	0.112869	0.0679228	0.069795	0.0595247	0.114006	0.0536263	0.0828016	0.07049	0.114887	0.101775	0.0811883	0.0937939	0.106478	0.116465	0.121753	0.0856181	0.088562	0.0838808	0.136121	0.12127	0.104769	0.121501	0.0495768	0.0637937
3972.64	-0.0175571	0.0118214	-0.0136246	0.0295863	0.0479746	0.0388721	0.0781216	0.0295536	0.029997	0.0538736	-0.0595672	0.148193	0.0304022	0.0723978	0.0833848	0.0297961	0.0702753	0.0814698	0.0763521	0.0779841	0.0735142	0.0152748	0.00644003	0.096832	0.0382881	0.0851981	0.0977048	0.0982597	0.025524	0.097837	0.10272	0.106504	0.0619541	0.0710095	0.0243567	0.0694132	0.0713008	0.0583396	0.111292	0.0247076	0.103878	-0.00587857	-0.0321435	0.0406586	-0.0128201	0.000911214	0.00534091	0.0646898	0.0899128	0.0883411	0.0977852	0.110732	0.111155	0.102335	0.0903528	0.101837	0.0731614	0.0935708	0.0599981	0.116768	0.252469	0.0480391	0.0676502	0.0480176	0.107472	0.0841237	0.0509805	0.0388182	0.0805362	0.0456239	0.096668	0.112251	0.116756	-0.00279393	0.0791977	0.112494	0.0675335	0.0696708	0.0600395	0.114601	0.0535585	0.0833599	0.0699487	0.115089	0.101926	0.0812078	0.0934607	0.106228	0.117027	0.122042	0.0855493	0.0885887	0.0837401	0.136308	0.121625	0.104948	0.121822	0.0499515	0.0639307
3970.71	-0.0177692	0.0118776	-0.013541	0.0293765	0.0477571	0.0389655	0.0781191	0.0298014	0.0293299	0.0535059	-0.0598069	0.147897	0.0302691	0.0718304	0.0834493	0.0300069	0.0703413	0.0811861	0.0763974	0.0778336	0.0739584	0.0150687	0.00627871	0.0971584	0.0384303	0.0851848	0.0981641	0.0982115	0.0255027	0.09817	0.102338	0.106556	0.0614189	0.0711441	0.0244362	0.0694823	0.0710352	0.0581009	0.111382	0.0247266	0.103842	-0.00593897	-0.0323788	0.0404431	-0.0129524	0.00091035	0.00527692	0.0645523	0.0899296	0.0882779	0.0977997	0.110592	0.111284	0.102072	0.0897909	0.101575	0.072905	0.093592	0.0599141	0.116678	0.252163	0.0476169	0.0675314	0.0478247	0.106977	0.0843844	0.0507661	0.0383913	0.0808748	0.0450064	0.0967597	0.112466	0.116344	-0.0031926	0.0792042	0.112016	0.0672745	0.0698086	0.0602783	0.115171	0.0535319	0.0835814	0.0699957	0.11522	0.102315	0.0813237	0.0928414	0.106908	0.116909	0.12194	0.0857268	0.0881589	0.0832608	0.136473	0.122121	0.105043	0.121988	0.0500114	0.0635378
3968.78	-0.0178339	0.0117858	-0.0135181	0.0292946	0.0478741	0.039138	0.0777706	0.0294756	0.0293017	0.0535871	-0.0600009	0.147569	0.030411	0.0716332	0.0836549	0.0302142	0.070308	0.0810393	0.0765177	0.0776523	0.0741197	0.0147854	0.00619256	0.0971498	0.0387112	0.0852829	0.0982942	0.0982452	0.0257856	0.098377	0.102518	0.106386	0.0614371	0.0711882	0.0249625	0.0694063	0.0708805	0.0582931	0.11156	0.0247804	0.103567	-0.00592698	-0.0323997	0.0401518	-0.0126931	0.000984301	0.00556847	0.0643623	0.0900488	0.0879001	0.0975502	0.110387	0.111297	0.101781	0.0889767	0.100532	0.0723376	0.0934312	0.0598871	0.116695	0.25125	0.047521	0.0671209	0.0472226	0.106646	0.0839915	0.0506189	0.0382226	0.0803748	0.0442055	0.0967729	0.112505	0.116478	-0.00357164	0.0792395	0.111693	0.0672001	0.0695906	0.0598518	0.115157	0.0532155	0.0828755	0.0695521	0.114703	0.102316	0.0810422	0.0923254	0.107084	0.116389	0.121325	0.0856171	0.0877664	0.0827055	0.136507	0.121545	0.105194	0.121716	0.0491602	0.0630428
3966.86	-0.018352	0.0117707	-0.013574	0.0287937	0.0474677	0.0390545	0.0775448	0.0289593	0.0292324	0.0531655	-0.0606192	0.147125	0.0300399	0.0712703	0.0832496	0.0302367	0.0699421	0.0806552	0.0764777	0.0770485	0.073694	0.0147618	0.00629552	0.0966925	0.03822	0.084526	0.0977874	0.0975026	0.0252678	0.0984433	0.102728	0.106186	0.0612625	0.07103	0.025149	0.0693173	0.0708754	0.0580393	0.110823	0.0245201	0.103198	-0.00623799	-0.03251	0.0399599	-0.0131505	0.000637702	0.00513389	0.0642771	0.0893512	0.0874649	0.0973786	0.110126	0.111052	0.101434	0.0885984	0.100005	0.0720735	0.0929715	0.0596094	0.116449	0.250395	0.0477108	0.0667469	0.0467642	0.106787	0.0831841	0.0501994	0.0377945	0.0792575	0.0437369	0.0964109	0.111882	0.116416	-0.00402891	0.0787299	0.111258	0.0670424	0.0694898	0.059279	0.114859	0.0529877	0.0826686	0.069354	0.114137	0.102024	0.0805678	0.0922565	0.106933	0.116459	0.120982	0.0851395	0.0877399	0.0826735	0.136118	0.12097	0.10525	0.121519	0.04837	0.0632137
3964.93	-0.0186629	0.0117005	-0.0136839	0.0282457	0.0471483	0.038865	0.0775682	0.0289548	0.0291235	0.0533418	-0.0606505	0.146862	0.0297581	0.0707771	0.0826966	0.0307178	0.0700283	0.0808346	0.0764453	0.0772311	0.0737489	0.014674	0.0061447	0.0967403	0.037679	0.0841576	0.0976648	0.0969724	0.0249251	0.0986086	0.102861	0.106485	0.0610045	0.0709398	0.0246695	0.0695387	0.0708788	0.0583419	0.110461	0.024357	0.103259	-0.00661311	-0.0324345	0.0401356	-0.0134487	0.00065207	0.00469165	0.0644256	0.0889297	0.0872635	0.0971549	0.109873	0.110849	0.101249	0.088462	0.100438	0.0718791	0.0929591	0.0593101	0.116386	0.249897	0.0475982	0.0665582	0.0465492	0.106507	0.0827604	0.0497539	0.0375617	0.0789539	0.0437082	0.0960518	0.11179	0.116338	-0.00423052	0.0778292	0.111018	0.066734	0.069147	0.05899	0.114765	0.052848	0.0830735	0.0695969	0.11416	0.10164	0.0799397	0.0924229	0.106345	0.11656	0.120721	0.0852168	0.0878835	0.0828898	0.135865	0.120925	0.105021	0.121618	0.0485718	0.0634417
3963	-0.0186513	0.0111163	-0.0143731	0.0281991	0.0470226	0.0388483	0.0769176	0.0287089	0.0285143	0.0532184	-0.0607975	0.146381	0.029141	0.0703319	0.0823196	0.0307278	0.0702332	0.0805329	0.076456	0.0774914	0.0735717	0.0142871	0.00531522	0.0964072	0.0373764	0.0841355	0.0978749	0.0966228	0.0247778	0.0982695	0.102638	0.105984	0.0605548	0.0706787	0.0243764	0.0690459	0.0704662	0.0579133	0.110613	0.0241135	0.103336	-0.00711844	-0.0331401	0.0397202	-0.0137534	0.000181579	0.00449	0.0647144	0.0888361	0.0871265	0.0968505	0.109999	0.11091	0.101385	0.0888883	0.100908	0.0717345	0.0935829	0.0591303	0.116298	0.250467	0.0473591	0.0668422	0.0467597	0.10653	0.0829243	0.0500067	0.0379473	0.0796713	0.0440156	0.0961062	0.112541	0.116628	-0.00376233	0.0778554	0.11166	0.0667648	0.0683244	0.0587569	0.115264	0.0528834	0.082569	0.0694811	0.113923	0.101486	0.0795459	0.0924332	0.105718	0.116277	0.120707	0.0852693	0.0876466	0.0825306	0.135654	0.120931	0.104862	0.121619	0.0488738	0.0631117
3961.07	-0.0189626	0.0104357	-0.0149559	0.0278379	0.0462836	0.0382411	0.0762341	0.0280825	0.0278905	0.0523891	-0.0614624	0.145444	0.0285484	0.0696279	0.0820875	0.0304578	0.0700828	0.0798124	0.0763545	0.0772142	0.0730725	0.0138405	0.00446492	0.0955017	0.037124	0.0837312	0.0975924	0.0962315	0.0244012	0.0978667	0.102709	0.10505	0.060036	0.0701508	0.0242538	0.0682406	0.0696852	0.0571453	0.110356	0.0234318	0.102985	-0.00731784	-0.0338885	0.039132	-0.0141208	-0.000581676	0.00427887	0.0645372	0.0886058	0.0871018	0.0968722	0.109831	0.110598	0.100932	0.0886947	0.101013	0.0712899	0.0937354	0.0588613	0.115749	0.251033	0.0471491	0.0667857	0.046675	0.106357	0.0829478	0.0500197	0.0377443	0.0797309	0.0441411	0.0959527	0.11288	0.116726	-0.00332033	0.0781012	0.111696	0.0670596	0.0681162	0.0584806	0.115794	0.0528371	0.0821372	0.069351	0.113597	0.101665	0.0796904	0.0923997	0.105563	0.115857	0.121035	0.0850318	0.0878279	0.08236	0.136256	0.12078	0.104135	0.121666	0.0487806	0.0628639
3959.14	-0.019382	0.0103161	-0.0151181	0.0273364	0.0455165	0.0378041	0.0762948	0.0276999	0.0277365	0.0521552	-0.0620222	0.145094	0.0284972	0.0694548	0.081766	0.0304326	0.0698745	0.0795298	0.0761925	0.0768987	0.0729742	0.0139589	0.00420827	0.0953345	0.0373032	0.0834327	0.097409	0.0960714	0.0240669	0.0984582	0.102805	0.105084	0.0595904	0.070056	0.0244061	0.0680532	0.0692078	0.0573691	0.109674	0.0228391	0.102775	-0.00728194	-0.0340395	0.0389378	-0.0141534	-0.000620191	0.0041235	0.064025	0.0879402	0.0868966	0.0965	0.109349	0.109798	0.100474	0.087949	0.0999147	0.0706178	0.0931799	0.0588338	0.115896	0.250236	0.0468223	0.0659975	0.0462593	0.105614	0.0825585	0.0493312	0.0372188	0.0791488	0.0436835	0.0955514	0.112546	0.116381	-0.00361311	0.0775501	0.111421	0.0670156	0.0682882	0.0588327	0.115988	0.0527156	0.0821922	0.0691649	0.11379	0.101379	0.0798913	0.0924745	0.10551	0.115602	0.121054	0.0848698	0.087936	0.082529	0.13677	0.120293	0.104015	0.121827	0.048518	0.0627191
3957.21	-0.0195861	0.010281	-0.015623	0.026946	0.0447528	0.037532	0.0760402	0.0274047	0.027109	0.051992	-0.0622775	0.145135	0.0281127	0.0691896	0.0813107	0.0305002	0.0695469	0.079446	0.0758889	0.0765908	0.0726787	0.0132963	0.00402904	0.0949276	0.0368244	0.0830652	0.0970719	0.0956775	0.0234296	0.0983437	0.10204	0.105066	0.0588469	0.0698481	0.0241369	0.0681134	0.0687412	0.0570161	0.109155	0.0222695	0.10204	-0.00766117	-0.0345558	0.038307	-0.0146726	-0.000754568	0.00354803	0.063748	0.0873837	0.0862792	0.0960611	0.108441	0.10951	0.100701	0.0877214	0.099062	0.070413	0.0925976	0.0586241	0.11582	0.249624	0.0465834	0.0652346	0.0459448	0.10493	0.0821472	0.0486086	0.0366768	0.0785233	0.0430847	0.0950545	0.112127	0.116254	-0.00442027	0.0773177	0.110995	0.0668863	0.0678576	0.0588693	0.11576	0.0524682	0.0819038	0.0688004	0.114122	0.100988	0.0795428	0.0920987	0.105579	0.115905	0.120557	0.0848477	0.0875069	0.0825145	0.136275	0.119951	0.104087	0.121333	0.0481295	0.062519
3955.29	-0.0197493	0.0104097	-0.0160481	0.026924	0.0444157	0.0374091	0.0757778	0.0271275	0.0265811	0.051723	-0.0622703	0.145368	0.0280452	0.0688996	0.0809129	0.0307331	0.0696334	0.0796828	0.0759995	0.0763405	0.0726034	0.0128497	0.00390857	0.0946126	0.0363805	0.0829387	0.0973297	0.0955181	0.0235767	0.0981986	0.101727	0.104964	0.0584998	0.0699436	0.0239491	0.0683991	0.0687065	0.0568763	0.109394	0.0222982	0.101725	-0.0080162	-0.0346718	0.0382041	-0.0149594	-0.0013102	0.00348534	0.0633585	0.0873531	0.085563	0.0959156	0.108217	0.109521	0.10042	0.0873553	0.0995107	0.0701195	0.0923359	0.0584072	0.115769	0.249509	0.0464383	0.064899	0.0455173	0.104962	0.0815993	0.048134	0.0362648	0.0784142	0.0427469	0.09478	0.111691	0.11614	-0.00491076	0.0770184	0.110533	0.0667209	0.0678406	0.0583139	0.115907	0.0524496	0.0818937	0.0684497	0.114418	0.100943	0.0792845	0.0917584	0.105289	0.116048	0.120005	0.0844709	0.087424	0.0823556	0.135904	0.120353	0.103686	0.120746	0.0479485	0.0623848
